userId,movieId,rating
46079,41,5.0
24585,1049,4.0
16978,61,4.0
16580,457,3.5
35109,2443,1.0
10727,309,5.0
14190,802,3.0
16869,629,3.0
799,311,1.0
12912,375,4.0
29980,74,5.0
5209,120,3.5
19222,1240,3.0
14920,196,5.0
5179,968,4.0
32496,1020,5.0
42618,2210,2.0
32498,409,4.0
30499,2684,3.0
30672,1143,5.0
35484,46,5.0
8249,3209,4.0
11601,26,4.0
12256,1091,4.5
39463,323,5.0
1640,2101,2.0
38739,24,2.5
49308,1858,3.0
35398,5321,4.5
22279,629,3.0
3696,1999,2.0
2274,274,5.0
9983,326,4.5
34422,4499,4.0
13452,728,5.0
30874,2930,4.0
43292,246,4.5
19375,719,2.5
3481,1688,4.5
2860,419,4.0
10805,1510,2.0
8974,650,5.0
30836,24,4.0
6663,159,2.0
6006,975,5.0
33414,839,1.0
10411,3584,3.0
13878,2534,4.0
16106,2964,4.5
27400,1696,3.0
31833,72,5.0
1189,889,4.0
1992,3188,4.0
19168,343,4.5
26415,5251,3.5
51109,556,4.0
49833,2761,4.0
24964,524,3.0
13173,649,3.0
20324,37,5.0
17969,329,4.5
47029,539,4.0
46943,344,4.0
6277,3852,4.0
2168,1794,3.0
1183,343,2.0
49711,1007,4.5
16385,554,3.5
7789,2282,4.5
13419,1164,4.0
30758,597,2.5
18331,4938,5.0
40916,4711,1.0
18203,3224,1.5
944,362,5.0
26597,572,1.0
29349,5694,3.0
37216,1639,4.0
6888,2905,3.5
24303,65,4.0
32323,293,4.0
48418,51,4.0
47841,326,5.0
19654,868,2.5
6767,1293,3.5
51017,2271,2.0
3084,277,4.5
4668,553,3.0
16016,43,5.0
13514,1122,2.5
17561,281,3.0
1420,277,4.0
29450,1993,4.0
44916,255,4.0
16630,1118,4.0
1171,879,3.5
37979,329,4.0
11031,291,3.0
22753,657,3.0
24927,2063,3.0
41933,361,3.0
5744,1049,3.5
457,1496,3.0
34066,30,1.5
5878,650,5.0
43332,153,5.0
5840,673,3.0
3832,1484,3.5
4171,784,2.5
11607,2072,4.0
50598,703,3.5
18366,1129,3.5
13062,1247,2.0
21398,911,5.0
7648,1423,2.0
11686,1759,4.0
3786,1247,3.0
28314,2072,3.0
10422,615,4.5
13852,556,4.0
3451,1826,3.0
1263,227,3.0
17826,4864,5.0
6431,106,5.0
32335,1307,3.0
36672,1806,2.0
7546,1407,2.0
19560,252,4.0
28053,221,3.0
1239,1539,3.0
44349,1096,2.0
23647,3109,4.5
52022,8458,3.5
29066,3913,3.0
4036,4,4.0
36987,7087,2.0
24367,479,4.5
35028,282,2.5
33308,888,4.0
38801,716,3.0
18198,4052,3.0
38724,540,0.5
7477,1525,4.0
37016,115,3.5
49406,1505,3.0
52016,84,4.0
26290,1724,3.5
1752,3420,5.0
48519,650,4.5
8705,1153,3.0
9627,5112,3.0
4549,727,4.5
12936,502,3.0
11011,137,4.0
1030,253,4.5
7111,1771,4.0
9248,825,2.5
38457,3075,3.0
46201,1359,2.0
28813,3898,4.0
26694,244,0.5
25069,1475,3.0
9094,1696,5.0
712,607,5.0
12313,1300,1.0
20095,226,5.0
9452,720,3.0
47545,720,4.0
27935,615,5.0
15825,682,3.0
7620,2591,1.5
15159,390,4.0
15460,3908,4.0
48986,1873,3.5
28727,51,4.0
9006,1231,3.0
6440,626,2.0
30996,160,3.5
34395,41,5.0
2747,254,4.5
5636,1802,5.0
7873,1947,4.5
30627,2599,3.0
34860,7046,5.0
5221,463,5.0
17038,558,3.0
49297,1021,5.0
26301,1837,4.0
7636,3156,5.0
3043,2124,5.0
52039,320,3.5
36423,977,3.0
50807,385,5.0
11663,2356,2.0
30994,741,5.0
27287,4771,3.5
24820,535,5.0
24523,1788,2.0
41371,4175,2.0
16621,865,2.0
605,5084,3.0
28395,488,2.0
42031,2075,4.0
25389,455,5.0
31782,253,3.5
21275,2900,3.0
9611,253,4.0
2542,867,2.0
26411,4599,3.5
21808,35,3.5
27289,13,3.0
13995,1068,3.0
46007,1726,2.0
34801,502,3.0
34637,2749,3.0
19677,665,1.0
23199,1315,2.0
36205,113,5.0
4309,332,3.5
5850,1692,4.0
4991,595,5.0
5399,193,4.0
37741,4431,1.5
11153,2357,5.0
49366,1249,2.0
7331,5735,4.0
19679,484,5.0
10106,2075,4.0
39059,1040,4.5
29898,572,2.0
37772,895,4.0
4438,1724,3.5
23381,482,5.0
2888,580,2.0
20814,3747,3.0
6619,411,1.0
30965,681,3.0
43305,2136,5.0
49083,2210,4.0
33603,1473,5.0
42227,4709,4.5
13151,196,4.0
5161,1112,4.0
14273,1408,4.5
14370,274,3.0
401,79,5.0
26862,359,2.5
29361,570,4.0
4173,1053,3.0
17925,6815,3.5
3333,195,3.0
17866,2498,2.5
14290,3449,5.0
18116,698,5.0
46349,1576,5.0
10614,868,3.5
38002,1325,2.0
17288,564,4.0
29288,1771,5.0
31778,2114,5.0
42885,3285,4.0
20574,3153,3.5
30887,1187,3.5
37416,4303,4.0
35268,1008,3.0
11991,330,1.0
2553,1387,2.0
24831,556,4.5
45379,1588,3.5
8708,101,3.0
16258,2535,3.0
34512,572,3.0
12457,1944,3.0
43178,252,4.0
22009,6401,1.0
21778,1080,3.5
2544,82,3.0
20902,3543,5.0
17220,729,4.5
28851,51,4.0
35887,682,3.5
26289,1474,4.0
27074,749,4.0
48389,523,4.0
34312,6869,5.0
10831,1794,4.0
22554,7293,3.0
3361,1302,4.0
26661,366,3.5
46642,6633,1.0
4382,408,3.5
11684,7827,3.0
49730,192,4.5
28759,1855,2.5
211,5067,3.0
31286,2081,4.5
20378,572,3.0
5622,6664,1.0
4703,2297,3.0
12166,599,4.0
20019,1769,3.0
28334,375,4.0
44158,79,1.5
38482,320,4.0
45907,3571,4.0
6082,21,5.0
74,24,4.0
10936,3023,2.0
20654,402,3.5
31380,2282,5.0
6647,440,3.5
46768,505,3.0
8025,79,0.5
2903,598,3.5
2571,3151,4.0
7157,724,3.5
10169,67,1.0
29225,2263,3.0
23593,572,2.0
7139,2855,4.0
20081,529,3.0
10135,3191,4.0
3046,148,5.0
516,916,5.0
19236,2063,3.0
36080,1225,4.0
7572,554,3.0
5760,446,5.0
2186,46,4.0
9721,361,4.0
16514,1110,4.0
32844,1164,3.0
12623,2314,4.5
26670,1987,5.0
10424,561,5.0
18050,535,3.0
20645,6239,4.0
34706,769,2.0
43946,2195,4.0
5066,6446,1.5
5890,3660,2.5
10091,414,4.0
28503,166,3.5
24704,60,4.0
45703,3401,2.5
17528,2130,1.5
31318,3711,4.0
23300,304,3.0
48812,20,3.0
26811,2871,1.0
1459,1115,3.0
36481,811,5.0
20229,1744,3.0
7782,3111,2.0
11137,3780,3.0
18071,225,3.5
23626,2905,2.5
7437,1214,4.0
13960,2604,5.0
13494,3016,4.0
17207,2169,4.0
37896,7944,4.0
13548,657,4.0
42576,1481,3.5
11251,196,5.0
24495,4705,5.0
4701,547,2.0
3197,3760,3.0
15834,158,3.0
47447,387,4.0
29560,338,5.0
23529,608,5.0
49168,195,3.5
1277,18,3.5
28633,4708,4.5
2475,181,3.5
18624,2257,3.0
6902,94,4.5
8056,1599,4.0
23163,3182,3.5
18087,378,1.5
8269,15,4.0
20841,1677,3.0
2553,795,2.5
9793,941,2.0
15254,1110,4.0
25135,3512,4.0
28532,51,4.0
10922,448,5.0
21920,1582,4.5
31891,5651,4.0
2993,55,4.0
2732,626,4.0
32208,1265,3.0
15556,3054,4.0
35279,688,4.5
38559,476,4.0
48492,1474,4.0
11184,381,3.5
15343,1600,4.0
12967,4112,3.5
17848,4282,1.0
4057,2343,3.0
36635,341,2.0
3222,7263,3.5
17114,4091,3.5
15546,523,5.0
21204,1660,4.0
24631,3671,4.0
40873,2597,3.0
49645,3513,5.0
23906,3579,4.0
21161,359,4.0
41075,1521,2.0
26283,5044,1.0
7036,342,4.0
36445,846,5.0
36628,4858,4.0
24020,527,1.5
20012,502,4.0
39074,111,5.0
43850,3589,3.0
29097,1783,3.5
23554,871,5.0
6697,3130,3.5
21652,4288,4.0
35241,4117,1.0
49678,226,3.0
23706,343,3.5
49549,1402,4.0
23170,405,5.0
34969,5050,3.5
4057,4576,3.0
41657,1251,4.5
25883,46,3.5
9568,2203,4.0
41700,1600,4.5
19996,3958,3.5
10099,188,4.0
45071,999,3.0
2464,1193,1.5
31015,2043,3.0
44519,2124,5.0
10065,1040,2.5
10574,1759,4.0
15827,1724,2.0
177,172,1.0
4054,3178,3.0
17017,227,3.5
15734,1123,2.5
16224,2577,3.0
17104,1702,2.5
36289,1188,2.5
23303,929,5.0
13610,72,5.0
14698,63,3.0
19016,1891,2.0
13686,318,2.5
568,4714,3.5
21830,722,4.5
48871,498,4.0
12684,115,5.0
32889,1108,4.0
39866,7386,1.0
11220,354,4.5
45380,1317,3.0
37265,595,2.0
31502,375,3.0
26536,1169,3.0
12307,18,4.0
3070,3901,4.0
2236,1412,5.0
8061,727,3.5
26321,771,4.0
15650,814,5.0
86,865,0.5
36219,1621,4.0
4593,7927,3.0
27412,748,5.0
14944,1630,4.0
12993,4120,3.0
15183,355,4.0
4011,7129,1.0
3162,2322,3.5
27500,97,3.0
39440,2510,3.0
191,1496,4.0
573,6076,2.5
16195,4653,5.0
35660,72,4.5
28519,1202,4.5
11321,1626,4.0
1227,7701,0.5
50990,21,3.0
4413,769,3.0
1770,1410,3.0
13680,4145,2.0
1872,1091,1.5
12537,265,4.0
42583,100,5.0
29324,523,3.5
23157,393,4.0
1369,708,4.0
3976,553,4.0
27281,1476,5.0
30960,761,5.0
850,268,3.0
9042,358,3.5
37155,326,2.0
30973,188,5.0
47832,6485,2.0
24206,699,4.0
7749,1508,4.0
6378,15,2.5
22778,326,3.0
16895,1573,2.5
8229,7256,3.5
20039,4572,4.0
23535,4084,2.5
30024,41,5.0
15558,640,5.0
10445,3648,5.0
2162,1451,2.5
1620,2018,2.0
5803,1307,2.0
27346,108,4.5
4070,868,4.0
33706,5978,3.0
3224,571,4.5
17377,3898,3.0
6673,2682,3.5
16510,15,1.5
13804,3805,4.0
9018,42,3.0
32164,1776,3.0
15073,3954,4.5
12568,391,1.5
20320,306,4.0
46462,1011,4.5
10884,1689,4.0
29375,3350,1.0
18798,4175,3.5
2182,866,5.0
6132,846,5.0
19596,1487,3.5
25568,759,4.0
16143,5433,4.0
13114,479,4.5
33080,244,1.0
11494,3765,4.0
23558,4550,4.0
10111,3093,4.0
7438,1296,4.0
21847,3595,5.0
21515,1958,4.0
11135,5891,3.0
76,129,4.0
27711,2246,1.5
44828,7826,4.0
6530,2274,2.0
6381,495,4.0
16463,1076,4.0
5247,805,2.5
36290,20,3.5
21547,1290,3.0
35653,1523,2.0
27744,2577,3.0
401,3398,3.0
521,2652,5.0
4970,707,5.0
5938,1334,4.0
52015,172,5.0
20764,3435,4.5
27514,105,4.0
15210,2635,2.0
41631,306,3.0
27669,46,4.0
4040,3152,3.5
15770,179,5.0
9837,3420,3.5
8277,784,3.0
38893,409,4.5
17925,3182,1.5
15165,572,3.0
27522,391,4.0
1217,1499,5.0
19711,229,4.5
11040,1640,4.0
5605,2721,2.0
35925,51,4.0
3705,2230,4.0
41586,1220,3.0
7638,1113,3.0
40684,992,4.0
25360,4227,4.5
32513,1453,3.0
3173,2179,5.0
34362,3351,3.0
31991,6102,2.0
31585,1055,2.0
21200,2640,5.0
7754,4185,4.5
2770,1481,3.0
10577,398,5.0
25523,1977,1.0
3227,527,4.0
48001,7998,4.0
1296,2639,3.0
2542,72,5.0
15588,1190,1.0
23590,736,4.0
20511,30,4.0
4141,138,4.0
37828,572,3.0
9733,314,4.0
13517,5568,4.5
24983,1473,4.5
29694,681,4.0
46422,318,2.0
32136,527,3.5
14590,2439,4.5
1295,645,5.0
50472,1607,2.5
31299,552,1.5
45985,1688,4.0
20869,505,3.5
44027,5200,2.0
14337,4028,3.0
40394,7448,1.5
30500,1231,4.0
50312,2191,5.0
7472,3032,3.0
3630,137,5.0
50551,1101,3.0
44702,156,4.0
43798,477,4.0
2037,1252,5.0
20520,2574,4.0
11889,98,4.0
11168,156,2.0
11849,3054,3.0
12512,344,3.0
48846,5229,3.0
25873,741,3.0
24334,2570,3.0
3329,1287,3.5
1068,1899,4.0
5195,442,4.0
5134,1129,3.0
14732,139,5.0
25547,2587,3.5
32724,681,5.0
10457,3844,3.0
1535,1416,3.0
457,416,3.0
2198,3689,4.0
11861,3516,4.5
35266,3033,3.5
16513,1855,4.0
37848,3458,5.0
30864,724,3.0
10514,220,1.0
13550,1958,4.0
10136,4011,2.5
46135,1203,5.0
32645,107,1.0
49705,1822,3.0
29332,326,3.5
4334,644,4.0
25120,1918,3.0
9580,2515,3.0
24172,8159,4.0
22541,403,4.0
34723,442,4.0
13100,5855,0.5
48643,883,3.0
10665,3210,4.0
24455,24,5.0
18438,1452,2.0
27356,1501,3.0
4921,2477,4.0
32114,1643,4.0
37819,108,3.0
16701,302,2.5
10287,2189,3.0
32899,2498,4.0
25106,466,4.5
24656,368,5.0
35824,873,4.5
17122,87,4.0
7913,252,5.0
11107,2465,3.5
36170,650,4.5
683,843,3.0
19028,878,4.0
4601,1451,4.0
20528,2279,3.0
2314,89,3.0
8037,3099,4.5
25836,2643,4.0
19159,1615,0.5
33019,305,4.5
38734,95,5.0
316,932,2.0
17588,1755,0.5
5833,169,4.0
24016,2739,3.5
11608,3754,1.0
9509,2667,3.0
9395,6579,5.0
22693,1911,3.0
37198,51,4.5
47259,359,3.0
3967,2315,4.5
12739,977,1.5
41722,5702,3.5
33125,1728,4.0
13386,615,3.0
28615,1178,3.0
5579,550,2.0
30732,3905,3.0
8458,802,3.5
51762,4592,4.0
29389,3271,3.5
4949,101,2.0
10295,95,4.5
30953,2684,3.0
46799,668,3.0
3372,577,3.0
3697,1088,4.5
38956,1181,5.0
14904,1053,4.0
33552,320,4.0
38367,1495,4.0
3833,5241,3.5
916,523,4.0
7535,1891,2.5
15696,185,3.5
23360,4852,2.0
8736,1815,2.5
2632,300,4.0
33430,1408,4.0
6269,846,4.0
27459,719,2.0
14707,560,5.0
6094,332,4.0
11282,930,1.0
18953,1772,3.0
17311,1878,5.0
42042,13,3.0
323,3019,5.0
386,2000,4.5
50862,739,4.0
32635,1446,3.0
35914,9,4.0
15811,2693,3.5
34089,886,4.0
32268,2682,3.5
42714,1821,3.0
3783,910,3.0
14976,251,2.5
7128,626,3.5
31962,3169,4.0
3177,753,5.0
17589,958,4.0
41762,519,3.5
5103,2351,5.0
45935,279,5.0
18086,572,5.0
4032,446,3.0
22463,2286,4.0
979,770,2.5
18764,961,3.0
45931,318,3.0
1703,4820,2.5
34778,302,3.0
1790,1199,3.0
36138,1630,2.5
18771,181,4.0
49550,323,4.5
41954,1563,3.0
33410,3033,4.0
26142,3799,2.5
51867,1783,1.5
6870,220,3.5
14044,1446,4.0
8260,362,4.5
11688,2561,2.5
17334,479,4.0
19691,1791,3.5
17124,587,3.0
21542,3595,4.0
3033,1755,2.0
15275,2965,4.5
15227,2368,3.0
41611,1013,4.0
13431,841,3.5
49449,246,1.0
24131,481,5.0
3166,1815,1.0
37771,2189,3.0
22400,1316,2.5
47914,505,4.0
1227,3158,0.5
48805,814,4.0
15671,342,5.0
44301,2063,2.0
51637,327,4.5
17838,100,4.0
4199,287,3.0
49403,1113,4.0
1778,2364,4.0
13546,481,3.0
31220,1775,4.5
42916,7664,4.0
40688,87,4.0
46434,2080,4.0
1007,787,4.0
25096,245,3.0
33088,245,3.0
32930,81,4.0
220,89,3.5
2812,1607,3.0
13467,410,3.0
6481,174,4.0
36050,3625,0.5
4287,1305,5.0
44064,4184,1.0
13451,876,2.5
14962,159,4.0
24816,683,4.0
2479,127,3.0
5974,2575,5.0
30193,61,3.0
19514,1144,5.0
23147,1147,4.0
48038,7899,4.5
26,1073,4.0
18095,1715,2.0
22826,1416,3.0
32481,4115,3.5
25577,1146,4.0
4882,542,4.0
36321,15,3.0
26172,2127,3.5
10115,2648,4.0
17307,238,5.0
816,5175,3.5
7966,2194,4.0
15070,7036,3.5
6337,3964,2.0
16765,3153,4.0
6225,3313,5.0
15892,1547,2.0
31064,2256,4.5
3887,1832,3.0
5848,70,3.0
6972,450,3.5
34790,1523,5.0
14179,1982,4.5
11385,3825,3.5
12594,917,4.0
15659,6917,3.0
15559,3168,3.0
33922,941,1.0
35241,261,4.0
1221,907,4.0
33697,1087,3.0
26944,2954,4.0
34,3469,2.5
39192,319,2.0
15567,4063,3.0
17682,108,4.0
31165,572,5.0
94,89,5.0
7427,1216,4.0
2505,529,4.5
10829,844,3.0
17812,2370,4.0
598,234,3.5
15954,314,3.5
6255,597,2.5
2222,960,4.5
25645,326,4.0
7955,53,3.0
14976,2815,4.0
17776,4415,4.0
24672,3214,1.5
2178,156,4.0
9921,1262,3.5
6893,2907,2.5
23362,1209,2.5
23135,590,4.0
227,620,3.0
49419,18,1.5
6376,1989,4.0
31490,4385,4.0
32983,2347,3.5
18616,6092,3.0
25943,884,4.0
33796,880,5.0
32525,262,5.0
4048,1290,4.0
6953,1845,4.0
5840,3168,2.5
13817,687,3.0
41833,67,4.0
7095,535,4.5
16208,106,5.0
36928,3026,3.0
20841,945,5.0
46412,1387,3.0
1589,812,4.0
5327,1728,4.0
17453,477,4.0
21090,5871,4.0
19632,313,4.0
4870,234,4.5
15273,275,4.5
51645,977,4.0
25370,476,4.0
29889,4478,5.0
49161,1512,3.0
1787,1329,3.0
7518,295,4.0
22352,552,2.5
270,1973,5.0
35370,2446,4.0
17730,438,3.5
47647,4124,4.0
48811,4231,3.5
26249,3727,2.0
6882,412,4.0
21667,4696,4.0
30514,609,2.0
35325,883,4.0
2442,485,2.5
46076,14,3.0
235,108,3.5
27293,452,3.0
15658,926,2.5
670,482,4.0
37087,1817,2.0
28146,6180,1.0
30890,1655,3.0
20736,466,4.5
2629,3754,3.0
25786,1203,4.0
19863,252,2.0
17445,4001,3.5
5853,2650,2.0
4146,6809,3.0
22289,2583,3.0
21022,3300,1.5
8179,1193,3.0
29590,2253,4.0
21349,537,5.0
38413,186,5.0
943,2246,1.5
25470,429,4.0
5396,2195,3.0
48223,564,3.5
18691,3446,3.0
14475,3559,4.5
11554,3248,3.5
44483,2230,3.0
17292,24,4.0
23340,1088,0.5
23276,601,4.0
10862,1234,2.0
19840,2189,3.0
12667,51,4.0
28633,921,4.5
5913,150,4.5
6701,327,4.0
9871,6684,3.0
45391,2612,3.0
19211,3567,3.0
5289,2488,2.0
45270,387,2.0
41853,1730,2.0
22200,32,0.5
42416,403,3.0
16815,992,3.0
30835,732,2.5
36690,4806,3.0
13514,1806,2.0
1240,2309,4.5
30551,1969,5.0
50633,24,3.0
13279,562,3.0
25526,378,3.0
787,5581,3.0
15490,214,4.5
11413,388,4.0
50719,3406,4.0
11183,343,5.0
8493,3309,1.0
24954,652,4.0
44764,932,5.0
20009,931,2.0
48039,1,3.0
7612,839,3.0
36091,1426,5.0
2851,187,3.5
18050,481,4.0
11993,458,3.0
17141,3444,2.5
2120,6057,3.0
32541,318,3.0
31877,550,4.0
6150,3409,3.0
7418,1266,2.0
3093,1627,3.0
24153,595,4.5
21675,921,4.5
51533,1522,3.0
9806,121,3.0
1092,3764,1.0
23532,3489,3.0
35553,502,3.0
1881,1891,2.5
26464,2604,4.0
40617,1053,3.0
159,24,3.0
14539,2791,3.0
45898,196,4.5
42226,687,3.0
45884,188,3.5
2127,296,5.0
127,3842,3.0
26407,2596,4.0
2944,42,3.5
31300,450,3.0
5124,127,4.0
11400,1309,5.0
28181,376,2.5
42128,1306,3.5
45820,1457,1.5
14288,1240,3.0
5680,212,4.0
10773,3712,3.0
2357,12,3.0
13286,1055,3.5
20087,1320,2.5
835,987,2.5
13762,1489,4.0
9653,2078,5.0
22632,2443,3.0
24296,705,4.5
45816,1357,4.0
7682,7713,3.0
15670,3141,3.0
31580,11,4.0
10655,27,4.0
9211,3414,1.0
39208,867,2.0
35881,91,3.5
46778,341,3.0
10480,2634,4.0
35650,488,0.5
12508,437,1.5
33315,1441,3.0
8154,1641,3.0
38155,106,3.5
27812,2348,3.0
40306,932,5.0
3120,51,4.5
47317,116,3.0
41461,5751,3.5
252,591,3.0
15665,159,1.0
1129,413,3.0
22746,11,3.5
35298,363,3.0
25731,1660,3.0
9449,342,3.5
42221,261,5.0
31566,451,3.5
29130,6263,3.5
28107,180,3.0
22247,4756,4.0
25114,188,4.5
20080,672,3.5
1825,1463,3.5
17503,3652,3.5
50383,1053,3.5
5578,79,4.5
23116,1618,3.0
4635,737,4.0
10474,2550,4.0
51569,3512,3.5
3563,3328,3.5
21093,272,4.0
7389,450,2.5
41950,344,4.0
16177,1850,3.5
7279,1475,3.0
2039,683,5.0
8829,2443,1.0
36175,2907,4.0
836,1632,4.0
2179,870,2.0
50388,87,5.0
17609,764,2.5
13079,1375,5.0
14097,1110,4.0
46338,896,5.0
35486,438,3.5
11483,3419,5.0
21342,1167,4.0
49601,457,3.0
2772,79,5.0
20977,292,3.0
2294,914,3.0
31734,385,3.5
44759,305,3.5
134,3941,3.0
16044,523,3.0
2385,238,4.0
32858,2010,4.0
5911,2380,3.0
28417,1015,3.5
21050,513,3.0
24304,3041,5.0
36053,5834,2.0
13021,293,3.0
18429,277,4.5
45059,1623,3.0
23854,2557,3.0
24929,2072,4.0
20048,505,5.0
20168,7538,2.0
24301,22,4.0
182,1690,2.0
2162,2534,3.5
9163,562,2.0
45867,7908,4.5
23832,222,4.0
33581,4980,3.0
7315,268,3.5
9675,409,3.0
5263,7690,3.0
37749,564,5.0
28474,1677,5.0
9000,1254,4.5
33385,1357,4.0
34855,1181,3.5
13547,456,3.0
25992,74,5.0
36120,1764,5.0
9332,3435,5.0
9391,151,3.0
22711,160,3.0
13548,9,5.0
12033,2978,0.5
48953,169,4.0
17595,43,2.0
7674,502,3.0
37759,596,3.0
5514,6141,4.0
6987,1316,4.0
31315,2229,2.5
26948,739,4.0
46237,828,4.0
16341,197,3.5
12266,4218,4.5
41070,1563,3.0
37782,6104,4.0
9334,1904,4.0
26990,2241,3.0
1406,1124,2.0
39357,1111,5.0
6202,1516,5.0
13710,3303,3.0
38600,2604,5.0
22503,2194,3.5
2072,1123,3.5
26077,1557,3.0
42838,1519,2.0
10711,387,3.0
48285,320,5.0
11910,1532,5.0
24352,393,2.5
45072,448,4.0
45831,1202,4.0
50475,706,1.0
26347,235,3.5
44785,626,4.5
35771,83,3.0
36117,482,4.0
2534,1546,3.5
31394,926,4.0
13899,342,3.0
8521,203,2.5
14647,5446,4.0
33850,2521,5.0
24978,2177,3.5
1056,499,2.0
359,72,4.0
22027,1913,4.0
11356,1768,2.0
37012,1715,4.5
45688,167,2.0
26755,835,3.5
11334,320,4.0
15225,3870,4.5
30516,966,2.5
4628,909,5.0
33533,405,5.0
4341,131,3.5
5179,4544,3.0
45627,3492,3.0
1079,822,3.0
121,781,3.0
4717,527,1.0
11146,1980,4.0
12024,61,5.0
20107,1106,4.0
13750,5665,4.0
11844,1128,5.0
25976,6387,2.0
3147,558,2.5
3509,5463,5.0
13136,2041,4.0
22987,100,4.0
13384,4190,4.0
18130,105,5.0
44051,244,3.0
32453,26,4.0
10220,2303,3.0
6424,3000,3.5
30596,540,4.0
34013,387,3.0
8314,580,3.0
3778,1517,1.0
27901,699,4.0
8966,973,5.0
36292,74,5.0
27437,1918,3.0
25047,1015,5.0
26973,264,3.0
1892,140,3.5
4212,2634,3.0
17503,1910,4.0
16492,483,3.0
8173,419,4.0
40937,1512,3.0
7474,1788,4.0
1020,3058,4.5
43893,2965,4.0
40629,2126,4.0
43271,1108,4.0
23617,1357,4.0
17765,127,3.0
41585,167,4.0
21305,2839,5.0
13698,1512,3.5
22961,968,4.0
4227,1183,4.0
13566,74,4.0
41688,1371,4.5
23277,442,4.0
18667,1632,1.5
30471,3865,4.0
13677,82,4.0
40598,203,2.0
48577,455,3.0
4957,725,5.0
34491,696,4.0
10961,146,4.0
33869,488,5.0
16376,764,3.5
23982,1122,4.0
4338,1181,4.0
948,1113,3.0
4744,1090,4.0
11000,414,5.0
48299,178,3.0
35545,878,5.0
36887,5657,3.0
16969,2704,4.0
22809,488,4.5
127,121,1.0
37804,3212,0.5
4353,2324,4.0
31335,3732,4.0
23056,13,5.0
8891,1066,4.0
39557,222,4.0
33158,1998,4.0
22021,91,4.0
19960,541,4.0
7150,2155,5.0
15420,2446,2.0
3932,1639,5.0
24728,620,5.0
15385,284,4.0
41959,2017,4.0
8734,3150,4.0
15621,4241,3.0
10666,553,3.5
4732,2314,2.0
28601,1169,3.0
3092,1168,5.0
10795,1561,3.5
42547,830,4.0
16712,536,4.0
47002,88,3.0
45347,284,4.5
12877,1181,5.0
3353,1474,5.0
29880,309,5.0
1598,1174,2.0
37431,79,4.0
25962,1746,3.5
8218,352,4.0
18446,1333,3.5
27423,113,3.5
3127,5688,3.0
23626,196,4.0
19169,906,3.0
22573,1831,4.0
703,2220,4.5
47263,105,4.0
11,2086,3.5
22043,606,3.5
25100,570,2.5
14374,889,1.0
5924,1387,3.0
4111,2426,3.0
18942,1053,4.0
22876,2287,4.0
15583,4341,2.5
34474,2965,4.0
13800,2613,3.0
13556,4572,4.5
15206,1976,3.0
6298,6304,4.0
15287,750,4.0
22738,1833,5.0
4691,1789,2.5
19041,932,5.0
49439,1692,5.0
33145,875,5.0
19246,1132,1.5
18394,1778,4.0
31649,388,3.0
37604,723,3.5
21375,3614,3.5
33446,1020,4.0
31485,555,2.5
25410,245,2.0
31692,72,4.5
22927,2927,3.0
13116,4013,5.0
5082,3702,4.0
25920,5954,3.0
37505,1303,3.5
38780,4282,3.0
1257,933,2.0
38285,4135,3.0
43950,2166,4.0
22884,791,1.0
8703,2561,4.5
45265,412,3.5
1674,951,4.0
4110,392,4.0
17480,9,3.5
50216,898,3.0
15218,712,3.0
1292,90,3.0
18938,2169,3.0
40632,108,3.0
12574,2340,2.5
33418,1109,4.0
19357,2407,3.5
17106,2195,2.0
5798,2171,3.0
26797,4935,3.5
18301,2958,4.0
10319,327,3.0
11509,1373,3.5
11127,253,0.5
41267,7525,4.5
50489,2655,2.0
6668,2858,3.0
2338,290,5.0
17493,842,5.0
40754,291,2.5
35618,815,4.0
25839,5942,4.0
31551,4696,4.0
21512,1696,3.0
20873,5323,1.5
44856,4673,4.0
14720,702,2.5
2866,2713,3.5
18104,6172,3.5
20476,383,4.5
1453,7472,3.0
13236,2136,4.0
46994,3163,4.0
152,3093,2.0
43731,491,3.0
10789,763,3.0
5605,5430,3.0
1770,2275,2.0
36288,2636,4.0
10765,3623,3.5
7966,597,4.0
3855,1215,5.0
48244,1305,2.0
254,314,3.0
39302,1600,3.0
44926,6301,4.0
25066,1772,4.0
51503,837,3.0
3929,1873,4.0
49739,393,3.0
4205,2147,3.5
15504,1836,4.0
36533,912,5.0
19412,2090,3.5
35807,477,4.5
1353,3993,1.0
8545,452,4.0
5873,1503,5.0
24918,586,5.0
5257,2477,4.0
13299,426,4.0
10154,587,2.0
3393,1821,4.0
8180,108,4.0
23624,804,4.0
1786,708,4.0
36016,1502,4.0
1690,741,5.0
8981,3311,3.0
9930,456,2.0
36013,3793,4.5
5532,1939,5.0
14487,1083,4.0
17812,2960,4.0
29957,253,4.5
15035,2520,1.0
12450,2232,3.5
37288,24,2.5
48014,1108,4.5
10059,2284,4.0
6143,423,3.0
14976,959,3.5
17517,274,4.0
526,2108,0.5
296,3483,3.5
37434,245,4.0
46611,1579,3.5
5063,6270,3.5
13262,2243,4.0
21010,344,3.0
11898,705,4.0
47003,696,4.0
24930,170,3.5
27361,630,5.0
28235,30,5.0
51689,249,3.0
2490,2428,4.0
24173,4086,2.0
33544,4887,3.0
2030,1323,4.0
23972,7812,3.5
10986,572,3.0
19915,7070,3.0
34926,5567,1.5
